,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2018-01-02 00:00:00,1.20094,1.20094,1.20094,1.20094,GBPUSD,0,0,1,1,1,2018,2,-0.0002680165218592935,1.2008380541397101,1.1992949458602897,54.04718738365661,20.34017244362747,1.2002983333333335,1.2010275
1,2018-01-02 00:05:00,1.20035,1.20102,1.20033,1.20097,GBPUSD,5,0,1,1,1,2018,2,-0.0002271651428628997,1.2009431238147374,1.199237876185263,54.2888438212872,20.110774200072594,1.2002993333333334,1.2010078333333334
2,2018-01-02 00:10:00,1.201,1.20101,1.20082,1.20096,GBPUSD,10,0,1,1,1,2018,2,-0.00018232075947527103,1.2010425504709392,1.1991904495290608,54.19057583900497,19.889022564636218,1.200304,1.2009906666666665
3,2018-01-02 00:15:00,1.20095,1.201,1.20041,1.20065,GBPUSD,15,0,1,1,1,2018,2,-0.00014185477802692618,1.2010961986145787,1.1991838013854212,51.217507858940145,19.861350490459113,1.200297333333333,1.2009645
4,2018-01-02 00:20:00,1.20065,1.20068,1.20055,1.20068,GBPUSD,20,0,1,1,1,2018,2,-0.00010545243949274392,1.2011489667983102,1.19917703320169,51.48397831966549,19.834600818754584,1.2002953333333333,1.2009405000000002
5,2018-01-02 00:25:00,1.20068,1.2007,1.20061,1.20065,GBPUSD,25,0,1,1,1,2018,2,-7.374366938749711e-05,1.2011984479997595,1.1991795520002404,51.19468843346161,19.794820349776217,1.2002866666666667,1.200911
6,2018-01-02 00:30:00,1.20065,1.2009,1.20054,1.20087,GBPUSD,30,0,1,1,1,2018,2,-4.296091491985887e-05,1.201281284696521,1.199192715303479,53.190060616577654,19.617871862429332,1.20029,1.2008871666666667
7,2018-01-02 00:35:00,1.20101,1.20161,1.20101,1.20143,GBPUSD,35,0,1,1,1,2018,2,-5.339862419541664e-06,1.2014678190737669,1.199170180926233,57.739709722641976,19.035911502069965,1.200313,1.2008763333333332
8,2018-01-02 00:40:00,1.20143,1.20143,1.20134,1.20136,GBPUSD,40,0,1,1,1,2018,2,3.3490506579728414e-05,1.2016153465141388,1.199149653485861,57.023032823732,18.47334982038925,1.2003323333333331,1.2008621666666668
9,2018-01-02 00:45:00,1.20136,1.20149,1.20132,1.20134,GBPUSD,45,0,1,1,1,2018,2,7.064787966706982e-05,1.201739943486956,1.1991360565130438,56.814601021710814,17.895470949356408,1.200361,1.2008471666666667
