,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2019-03-25 00:00:00,1.12971,1.12988,1.12958,1.12977,GBPUSD,0,0,0,13,3,2019,25,0.00013410657221723426,1.1301164887737034,1.1294355112262968,52.947466464941506,15.277540246443596,1.129692,1.1292871666666668
1,2019-03-25 00:05:00,1.12979,1.12984,1.12971,1.12979,GBPUSD,5,0,0,13,3,2019,25,0.00013094371618684354,1.1300807430162092,1.1294462569837906,53.154943041949196,15.127996304851035,1.129717,1.1293118333333334
2,2019-03-25 00:10:00,1.1298,1.12987,1.1297,1.12978,GBPUSD,10,0,0,13,3,2019,25,0.00012651007454579616,1.1300520581263105,1.1294539418736895,53.03398532343131,15.016584219822523,1.129738,1.1293255
3,2019-03-25 00:15:00,1.12977,1.12979,1.12967,1.12978,GBPUSD,15,0,0,13,3,2019,25,0.00012122400587403194,1.130031282846457,1.129458717153543,53.03398532343131,14.866221475834351,1.129755,1.1293328333333332
4,2019-03-25 00:20:00,1.12978,1.12978,1.12972,1.12978,GBPUSD,20,0,0,13,3,2019,25,0.00011540446287774826,1.130026521820449,1.1294584781795511,53.03398532343131,14.72087082331245,1.1297666666666666,1.1293458333333333
5,2019-03-25 00:25:00,1.12978,1.12978,1.12962,1.12966,GBPUSD,25,0,0,13,3,2019,25,0.00010737805854088467,1.130017169978275,1.129450830021725,51.477801359360924,14.428037608832486,1.1297763333333333,1.1293499999999999
6,2019-03-25 00:30:00,1.12965,1.12966,1.12948,1.12948,GBPUSD,30,0,0,13,3,2019,25,9.527266246052077e-05,1.1300173951115837,1.1294156048884163,49.235966316735194,13.952977402200778,1.129772,1.1293546666666667
7,2019-03-25 00:35:00,1.12949,1.12949,1.12938,1.12938,GBPUSD,35,0,0,13,3,2019,25,7.943263097938961e-05,1.1300352267010374,1.1293627732989626,48.03375461584644,13.632354839982627,1.1297573333333333,1.1293603333333333
8,2019-03-25 00:40:00,1.12942,1.1296,1.12942,1.12948,GBPUSD,40,0,0,13,3,2019,25,6.349656156753752e-05,1.1300407814572122,1.1293442185427878,49.314047563332664,13.192083934976132,1.1297490000000001,1.129369833333333
9,2019-03-25 00:45:00,1.12949,1.12961,1.12948,1.12957,GBPUSD,45,0,0,13,3,2019,25,4.962686846099369e-05,1.130035037482934,1.1293599625170665,50.450606913249054,12.780711029057693,1.1297400000000002,1.1293843333333333
10,2019-03-25 00:50:00,1.12956,1.12984,1.12956,1.12973,GBPUSD,50,0,0,13,3,2019,25,4.0219009102448276e-05,1.1300307284953397,1.1293902715046604,52.41303280266885,12.690195306754692,1.1297316666666666,1.129401833333333
11,2019-03-25 00:55:00,1.12971,1.12978,1.12952,1.12954,GBPUSD,55,0,0,13,3,2019,25,3.097790994179779e-05,1.1300333255958253,1.1293806744041748,49.981281337938974,12.54265608693654,1.129715,1.1294206666666666
12,2019-03-25 01:00:00,1.12955,1.12957,1.12951,1.12953,GBPUSD,0,1,0,13,3,2019,25,2.2095617448254022e-05,1.1300309406463775,1.1293610593536225,49.855342044639606,12.384468638269938,1.1296996666666665,1.1294328333333332
13,2019-03-25 01:05:00,1.12953,1.12955,1.12947,1.12954,GBPUSD,5,1,0,13,3,2019,25,1.4013026250121967e-05,1.1300306464364331,1.1293463535635666,49.98571011281643,12.167485001380422,1.1296863333333331,1.1294463333333333
