,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2019-04-22 00:00:00,1.12445,1.1246,1.12445,1.12447,GBPUSD,0,0,0,17,4,2019,22,-1.9587516818385414e-05,1.1247219575749512,1.1241060424250493,51.0570046249393,11.878287356093264,1.1244203333333334,1.1244064999999999
1,2019-04-22 00:05:00,1.12449,1.12449,1.12424,1.12436,GBPUSD,5,0,0,17,4,2019,22,-2.3324959509921663e-05,1.1247079329864589,1.1241020670135409,48.866294418374395,11.84573058041022,1.1244196666666668,1.1244073333333335
2,2019-04-22 00:10:00,1.12437,1.12437,1.1241,1.12424,GBPUSD,10,0,0,17,4,2019,22,-2.7486088706585775e-05,1.1246944926316107,1.1240855073683893,46.6093817253369,11.613513409408514,1.124418,1.1244058333333335
3,2019-04-22 00:15:00,1.12425,1.12427,1.12425,1.12425,GBPUSD,15,0,0,17,4,2019,22,-3.1472452612498024e-05,1.124689294570152,1.1240707054298478,46.82111377407646,11.38903681077353,1.124417,1.1244046666666665
4,2019-04-22 00:20:00,1.12425,1.12425,1.12414,1.12418,GBPUSD,20,0,0,17,4,2019,22,-3.618538226787601e-05,1.124684080692197,1.1240469193078033,45.51407442663774,11.013300656130163,1.1244076666666667,1.1244021666666666
5,2019-04-22 00:25:00,1.12419,1.1242,1.12405,1.12416,GBPUSD,25,0,0,17,4,2019,22,-4.1343264212188546e-05,1.1246796270875976,1.1240223729124026,45.14161478222517,10.765555295076133,1.1243966666666665,1.1243975
6,2019-04-22 00:30:00,1.12418,1.12443,1.12409,1.12439,GBPUSD,30,0,0,17,4,2019,22,-4.274590360498683e-05,1.1246687121490175,1.1240232878509822,50.008496633151594,10.581641909987235,1.1243956666666668,1.1243963333333333
7,2019-04-22 00:35:00,1.12438,1.12457,1.12429,1.12429,GBPUSD,35,0,0,17,4,2019,22,-4.321931607740905e-05,1.1246565033403009,1.124018496659699,48.089588153033965,10.562059226570248,1.1243886666666667,1.1243935
8,2019-04-22 00:50:00,1.12426,1.12426,1.12419,1.12422,GBPUSD,50,0,0,17,4,2019,22,-4.410379360727339e-05,1.1246417266371833,1.1240082733628172,46.78947855262153,10.413733379001805,1.124379,1.1243896666666666
9,2019-04-22 00:55:00,1.12422,1.12422,1.12422,1.12422,GBPUSD,55,0,0,17,4,2019,22,-4.5099031510947493e-05,1.1246328889769681,1.123998111023032,46.78947855262153,10.27035172635231,1.1243696666666667,1.1243858333333334
10,2019-04-22 01:00:00,1.12434,1.12434,1.12371,1.12386,GBPUSD,0,1,0,17,4,2019,22,-5.175231978386624e-05,1.12465880070293,1.1239151992970702,40.72928289811842,10.248822067695047,1.1243483333333333,1.1243753333333333
11,2019-04-22 01:05:00,1.12385,1.12406,1.12385,1.12391,GBPUSD,5,1,0,17,4,2019,22,-6.068751324533728e-05,1.124664915656007,1.1238590843439928,41.8121165915704,10.228010064326359,1.1243273333333335,1.1243656666666666
12,2019-04-22 01:10:00,1.1239,1.124,1.12387,1.12399,GBPUSD,10,1,0,17,4,2019,22,-6.91698906702941e-05,1.1246550632732752,1.1238269367267248,43.520004913145065,10.207891794403295,1.124309,1.1243581666666667
13,2019-04-22 01:15:00,1.12399,1.12401,1.12396,1.12396,GBPUSD,15,1,0,17,4,2019,22,-7.724477184121072e-05,1.124638081283015,1.123795918716985,43.030053159926,10.177112665494418,1.1242926666666666,1.1243501666666664
14,2019-04-22 01:20:00,1.12396,1.12412,1.12396,1.12403,GBPUSD,20,1,0,17,4,2019,22,-8.33480780636534e-05,1.1245914618068062,1.1237915381931933,44.53723596811765,10.025186457037732,1.124278,1.1243431666666666
15,2019-04-22 01:25:00,1.12405,1.12416,1.12402,1.12412,GBPUSD,25,1,0,17,4,2019,22,-8.626982934130406e-05,1.1245710203734745,1.1237869796265256,46.42249206089954,9.834816958968878,1.124267,1.1243400000000001
16,2019-04-22 01:30:00,1.12411,1.12417,1.12411,1.12416,GBPUSD,30,1,0,17,4,2019,22,-8.62094775567647e-05,1.1245546529188182,1.1237853470811816,47.246928789365256,9.639751829347723,1.1242560000000001,1.1243370000000001
17,2019-04-22 01:35:00,1.12413,1.1242,1.12411,1.12412,GBPUSD,35,1,0,17,4,2019,22,-8.4724852886522e-05,1.1244766849155856,1.1238163150844143,46.506620083500884,9.41752888205266,1.1242446666666666,1.1243326666666666
18,2019-04-22 01:40:00,1.12413,1.12427,1.12413,1.12425,GBPUSD,40,1,0,17,4,2019,22,-8.015816889077787e-05,1.1244835330855236,1.1238364669144765,49.18362736432289,9.124471116994512,1.1242373333333333,1.1243305
19,2019-04-22 01:45:00,1.12424,1.12428,1.12421,1.12422,GBPUSD,45,1,0,17,4,2019,22,-7.41950387377714e-05,1.124487622706595,1.1238523772934048,48.602978531547514,8.829865635406216,1.1242309999999998,1.1243291666666666
20,2019-04-22 01:50:00,1.1242,1.12427,1.12417,1.12422,GBPUSD,50,1,0,17,4,2019,22,-6.750013482189253e-05,1.124443516147054,1.1238714838529458,48.602978531547514,8.590550504908466,1.1242240000000001,1.1243253333333334
21,2019-04-22 01:55:00,1.12423,1.12425,1.1242,1.12423,GBPUSD,55,1,0,17,4,2019,22,-6.038413659365344e-05,1.124423215036045,1.1238787849639549,48.81852013029,8.359212545427308,1.124218,1.1243241666666668
22,2019-04-22 02:00:00,1.1242,1.12427,1.12418,1.12423,GBPUSD,0,2,0,17,4,2019,22,-5.323960933237024e-05,1.124422062679702,1.1238789373202982,48.81852013029,8.135585851262189,1.124212,1.1243219999999998
