,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2018-11-12 00:00:00,1.13207,1.13272,1.13205,1.13252,GBPUSD,0,0,0,46,11,2018,12,6.594587884787915e-05,1.134133525928999,1.132800474071001,40.93260664887593,8.090781970263425,1.1334440000000001,1.1332498333333334
1,2018-11-12 00:05:00,1.13251,1.13277,1.13219,1.13272,GBPUSD,5,0,0,46,11,2018,12,3.6890401809395775e-05,1.1341813405186276,1.132696659481372,43.07359123563556,8.729996921037419,1.133411,1.1332625
2,2018-11-12 00:10:00,1.13272,1.13272,1.13208,1.13235,GBPUSD,10,0,0,46,11,2018,12,-3.1175517441493026e-07,1.1342794619048429,1.1325065380951573,40.27947468329471,9.407347691592078,1.1333613333333332,1.1332631666666666
3,2018-11-12 00:15:00,1.13235,1.13242,1.13229,1.1323,GBPUSD,15,0,0,46,11,2018,12,-4.146690502243828e-05,1.1343590120093623,1.1323409879906379,39.917491649157064,10.062120103128246,1.1333193333333333,1.1332673333333334
4,2018-11-12 00:20:00,1.1323,1.13232,1.13228,1.13228,GBPUSD,20,0,0,46,11,2018,12,-8.316687010947648e-05,1.1344210718519543,1.1321909281480456,39.76960161585757,10.700996381320913,1.1332796666666667,1.1332645
5,2018-11-12 00:25:00,1.13228,1.13273,1.13228,1.13253,GBPUSD,25,0,0,46,11,2018,12,-0.00011884417564919915,1.134442352285154,1.1321106477148455,42.52320554387888,10.917099886305945,1.1332456666666666,1.1332601666666666
6,2018-11-12 00:30:00,1.13254,1.13259,1.13237,1.1324,GBPUSD,30,0,0,46,11,2018,12,-0.00015067953571075372,1.1344641202222991,1.1320038797777006,41.502531833887744,11.125999941124809,1.1332153333333332,1.1332535
7,2018-11-12 00:35:00,1.1324,1.1324,1.13202,1.13229,GBPUSD,35,0,0,46,11,2018,12,-0.00017984953321127328,1.1344459124926847,1.1318840875073153,40.648492320308186,11.549971520464192,1.133184,1.1332470000000001
8,2018-11-12 00:40:00,1.13229,1.13239,1.13153,1.1317,GBPUSD,40,0,0,46,11,2018,12,-0.00021482298557221361,1.1344881201498884,1.1316508798501115,36.48291252346338,12.208293756399133,1.133137,1.1332276666666665
9,2018-11-12 00:45:00,1.1317,1.13222,1.13168,1.1318,GBPUSD,45,0,0,46,11,2018,12,-0.0002495154982106198,1.1344723450112835,1.1314796549887165,37.604049474708965,12.844671917802911,1.1330943333333332,1.1332005
