,time,Open,High,Low,Close,symbol,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2019-10-21 00:00:00,1.11582,1.11619,1.11582,1.11619,GBPUSD,0,0,0,43,10,2019,21,0.00016404645376442146,1.116903825385636,1.1158681746143642,53.42393063837917,20.946496980847737,1.1162733333333332,1.1159375
1,2019-10-21 00:05:00,1.11619,1.11624,1.1157,1.11621,GBPUSD,5,0,0,43,10,2019,21,0.000158778173315115,1.1169017757389803,1.1158542242610194,53.65180368045338,20.348315650847315,1.1162853333333336,1.1159570000000003
2,2019-10-21 00:10:00,1.1162,1.11629,1.11575,1.11611,GBPUSD,10,0,0,43,10,2019,21,0.00014696737271826876,1.1169032992633785,1.1158287007366214,52.327601777868715,19.809848204049175,1.1162953333333334,1.1159798333333333
3,2019-10-21 00:15:00,1.11613,1.11629,1.11583,1.11583,GBPUSD,15,0,0,43,10,2019,21,0.00012687278408820397,1.1169320680500772,1.1157589319499228,48.8362509902837,19.289329672144305,1.116295,1.1159971666666666
4,2019-10-21 00:20:00,1.11583,1.11585,1.1157,1.11585,GBPUSD,20,0,0,43,10,2019,21,0.00010266938872371382,1.1169522686286526,1.1157097313713473,49.087257145101375,18.675492568933713,1.1162933333333334,1.1160148333333333
5,2019-10-21 00:25:00,1.11585,1.11585,1.11567,1.11576,GBPUSD,25,0,0,43,10,2019,21,7.548955313744872e-05,1.1169762917702892,1.1156327082297108,47.991234065897665,18.056103888408323,1.1162816666666666,1.1160291666666668
6,2019-10-21 00:30:00,1.11575,1.11577,1.11493,1.1151,GBPUSD,30,0,0,43,10,2019,21,3.7166983885926415e-05,1.1171085066200002,1.1153854933799998,41.0397117905009,17.96722223907187,1.116248,1.1160323333333333
7,2019-10-21 00:35:00,1.1151,1.11567,1.1151,1.11554,GBPUSD,35,0,0,43,10,2019,21,8.045293944191509e-07,1.1171338479931356,1.1152991520068642,46.39469115200639,17.881303311379966,1.1162286666666668,1.1160368333333333
8,2019-10-21 00:40:00,1.11554,1.1156,1.11525,1.11551,GBPUSD,40,0,0,43,10,2019,21,-3.290364935259322e-05,1.1171517799235162,1.115211220076484,46.099376435668795,17.798248347944458,1.1162066666666668,1.1160416666666668
9,2019-10-21 00:45:00,1.11552,1.11554,1.11504,1.11526,GBPUSD,45,0,0,43,10,2019,21,-6.70947509707475e-05,1.1171811047754052,1.1150778952245948,43.70135157485361,17.83631502264323,1.1161743333333334,1.1160320000000001
10,2019-10-21 00:50:00,1.11526,1.11566,1.11526,1.11559,GBPUSD,50,0,0,43,10,2019,21,-9.437830546954458e-05,1.1171578485343234,1.1150191514656767,47.43515304671762,17.777349265472107,1.1161493333333332,1.1160308333333333
